10101,2021-08-23 00:00,'1','100484','ISMAIL TRADERS  ',,'SOUTH PUNJAB',,,80000,0,0,80000,'HAMMAD','1','C',101,'03',,'400002','SALE RTN A/C'
10102,2021-09-30 00:00,'1','100060','HAJI NAZIR AKHTAR GUJRAT','GUJRAT','GUJRAT',,,5900,0,0,5900,'Waqas','1','C',102,'06',,'400002','SALE RTN A/C'
10103,2021-10-02 00:00,'1','100168','SHAFI SONS PACKAGES',,'GUJRAT',,,41580,0,0,41580,'Waqas','1','C',103,'03',,'400002','SALE RTN A/C'
10104,2021-10-04 00:00,'1','100235','DAISY SOAP (FAREED SB) GUJRANWALA',,'GUJRANWALA',,'2 DRUM * 50KG (1 DRUM* 100KG)',450000,0,0,450000,'Waqas','1','C',104,'01','LES-2707(ARFAN KHAN)','400002','SALE RTN A/C'
10105,2021-10-13 00:00,'1','100168','SHAFI SONS PACKAGES',,'GUJRAT',,,15600,0,0,15600,'Waqas','1','C',105,'03','GTS-576(M.IQBAL)','400002','SALE RTN A/C'
10106,2021-10-27 00:00,'1','100185','SHANDAR CERAMICS',,'GUJRAT',,,10260,0,0,10260,'Waqas','1','C',106,'01',,'400002','SALE RTN A/C'
10107,2021-11-10 00:00,'1','100543','TALHA SHENWARI COSMATICS - RAWALPINDI','SHOP # 3, MAKKAH TOWER, GUNJ MANDI','RAWALPINDI',,,119720,0,0,119720,'Waqas','1','C',107,'03','GTS-576(RAZA SALEEM)','400002','SALE RTN A/C'
10108,2021-11-18 00:00,'1','100540','SERVICE INDUSTRIES LIMITED','G.T. ROAD ','GUJRAT',,,13500,0,0,15795,'HAMMAD','1','C',108,'03','LES-5435(RAZA SALEEM)','400002','SALE RTN A/C'
10109,2021-11-18 00:00,'1','100540','SERVICE INDUSTRIES LIMITED','G.T. ROAD ','GUJRAT',,,40500,0,0,47385,'HAMMAD','1','C',109,'03','LES-5435(RAZA SALEEM)','400002','SALE RTN A/C'
10110,2021-12-09 00:00,'1','200025','INSAAF FOODS','KOLIYAN ROAD DINGA','DINGA',,,960,0,0,960,'Waqas','1','V',110,'01','120 EMPTY SALT BAG RETURN','400002','SALE RTN A/C'
10111,2021-12-09 00:00,'1','100007','FIRDOUS TRADERS','GHALLAH MANDI','LALAMUSA',,,98900,0,0,98900,'Waqas','1','C',111,'03','LET-4538(Asad Shah)','400002','SALE RTN A/C'
10112,2021-11-10 00:00,'1','100545','UNI MED SHEIKHUPURA',,'SHEIKHUPURA',,,5254.71,0,0,5254.71,'HAMMAD','1','C',112,'03',,'400002','SALE RTN A/C'
10113,2022-01-01 00:00,'1','100006','OMAR MUREEDKAY','MUREEDKAY','MUREEDKAY',,'OMER (LES-3502)',177600,0,0,177600,'Waqas','1','C',113,'03',,'400002','SALE RTN A/C'
10114,2022-01-04 00:00,'1','100006','OMAR MUREEDKAY','MUREEDKAY','MUREEDKAY',,,519220,0,0,519220,'HAMMAD','1','C',114,'03',,'400002','SALE RTN A/C'
10115,2022-01-22 00:00,'1','100410','WALEED TRADERS SHAH JAHANGIR ROAD GUJRAT','SHAH JAHANGIR ROAD','GUJRAT',,'RAZA SALEEM (GTS-576)',33600,0,0,33600,'HAMMAD','1','C',115,'03',,'400002','SALE RTN A/C'
10116,2022-01-31 00:00,'1','100576','M YOUNUS SB GUL BHAAG',,'GUL BHAAG',,'TY-228 (ZAHID MEHMOOD)',143080,0,0,143080,'HAMMAD','1','C',116,'03',,'400002','SALE RTN A/C'
10117,2022-02-15 00:00,'1','100007','FIRDOUS TRADERS','GHALLAH MANDI','LALAMUSA',,'CAG-8228 (GHULAM AHMED)',69746,0,0,69746,'HAMMAD','1','C',117,'03',,'400002','SALE RTN A/C'
10118,2022-02-27 00:00,'1','100168','SHAFI SONS PACKAGES',,'GUJRAT',,,16720,0,0,16720,'Waqas','1','C',118,'03','LES-5435 (SHEHZAD)','400002','SALE RTN A/C'
10119,2022-03-02 00:00,'1','100168','SHAFI SONS PACKAGES',,'GUJRAT',,,1440,0,0,1440,'Waqas','1','C',119,'03','ASAD SHAH','400002','SALE RTN A/C'
10120,2022-03-14 00:00,'1','100014','RAEES SODHRA WAZIRABAD','SODHRA','SODHRA',,,109760,0,0,109760,'Waqas','1','C',120,'03','GAS-2865(SAAD)','400002','SALE RTN A/C'
10121,2022-03-14 00:00,'1','100014','RAEES SODHRA WAZIRABAD','SODHRA','SODHRA',,,134880,0,0,134880,'Waqas','1','C',121,'03','MAAZ (LXK-2192','400002','SALE RTN A/C'
10122,2022-03-14 00:00,'1','100014','RAEES SODHRA WAZIRABAD','SODHRA','SODHRA',,,198320,0,0,198320,'Waqas','1','C',122,'03','LES-3170 (IRFAN)','400002','SALE RTN A/C'
10123,2022-03-16 00:00,'1','200025','INSAAF FOODS','KOLIYAN ROAD DINGA','DINGA',,'XB-021 (MOHSIN)',39405,0,0,39405,'HAMMAD','1','V',123,'03',,'400002','SALE RTN A/C'
10124,2022-04-07 00:00,'1','100168','SHAFI SONS PACKAGES',,'GUJRAT',,,26656,0,0,26656,'Waqas','1','C',124,'03','GTS-576 (RAZA SALEEM)','500002','PURCHASE RTN A/C'
10125,2022-03-20 00:00,'1','100169','SHEIKH MEHMOOD SOAP',,,,,290000,0,0,290000,'HAMMAD','1','C',125,'01',,'400002','SALE RTN A/C'
10126,2022-04-28 00:00,'1','100540','SERVICE INDUSTRIES LIMITED','G.T. ROAD ','GUJRAT',,,137400.12,0,0,137400.12,'Waqas','1','C',126,'03','LES-3396 (AMIR)','400002','SALE RTN A/C'
10127,2022-05-07 00:00,'1','100146','AL HAMEED CERAMICS G.T ROAD','GUJRAT','GUJRAT',,'RAZA SALEEM GTS 576',57000,0,0,57000,'HAMMAD','1','C',127,'03',,'400002','SALE RTN A/C'
10128,2022-05-09 00:00,'1','100146','AL HAMEED CERAMICS G.T ROAD','GUJRAT','GUJRAT',,'RAZA SALEEM LES 5435',19000,0,0,19000,'HAMMAD','1','C',128,'03',,'400002','SALE RTN A/C'
10129,2022-05-10 00:00,'1','100005','LIAQAT KARYANA STORE CHIMO SEHNA','CHIMO SEHNA','CHIMO SEHNA',,,20500,0,0,20500,'Waqas','1','C',129,'03','LET-5435 (ASAD SHAH)','400002','SALE RTN A/C'
10130,2022-05-26 00:00,'1','100168','SHAFI SONS PACKAGES',,'GUJRAT',,,26757,0,0,26757,'Waqas','1','C',130,'03','GTS-576 (RAZA SALEEM)','400002','SALE RTN A/C'
10131,2022-07-06 00:00,'1','100621','AYYAN ENTERPRISES - JPJ DISTRIBUTOR',,'JALAPUR JATTAN',,,2476.8,0,0,2476.8,'HAMMAD','1','C',131,'03','LET-4538 (ASAD SHAH)','400002','SALE RTN A/C'
10132,2022-07-28 00:00,'1','100114','DATA TRADERS HAJEERA KASHMIR',' HAJEERA KASHMIR',' HAJEERA KASHMIR',,,135000,0,0,135000,'HAMMAD','1','C',132,'03','TKJ-539','400002','SALE RTN A/C'
