10052,1,'DT1003','F','LASHKARA DETERGENT 4KG /10',12,0,0
10052,2,'DT1002','F','LASHKARA DETERGENT 350/24',370,0,0
10052,3,'DT1012','F','LASHKARA DETERGENT PLANT 425/24',10,0,0
10052,4,'DT1013','F','LASHKARA DETERGENT PLANT 850/12',10,0,0
10052,5,'DT2003','F','TRAIN DETERGENT 10KG',27,0,0
10052,6,'DT7002','F','RAHIL DETERGENT 10KG',521,0,0
10052,7,'DT9002','F','JAGMAG DETERGENT 850/12',266,0,0
10052,8,'DT9001','F','JAGMAG DETERGENT 4KG/6',5,0,0
10052,9,'DT9005','F','JAGMAG DETERGENT 425/24',221,0,0
10052,10,'DT9004','F','JAGMAG DETERGENT 75/120',163,0,0
10053,1,'DW1002','F','TRAIN DISHWASH 260/36',297,0,0
10053,2,'DW4004','F','BRILLO DISHWASH LIQUID 500/12',134,0,0
10053,3,'DW2002','F','RING DISHWASH 130/72',364,0,0
10054,1,'DT1004','F','LASHKARA DETERGENT 800/10',30,0,0
10054,2,'DT1002','F','LASHKARA DETERGENT 350/24',254,0,0
10054,3,'DT2003','F','TRAIN DETERGENT 10KG',1,0,0
10054,4,'DT7002','F','RAHIL DETERGENT 10KG',329,0,0
10054,5,'DT9002','F','JAGMAG DETERGENT 850/12',164,0,0
10054,6,'DT9004','F','JAGMAG DETERGENT 75/120',86,0,0
10054,7,'DT9005','F','JAGMAG DETERGENT 425/24',52,0,0
10055,1,'DW1001','F','TRAIN DISHWASH 130/72',344,0,0
10055,2,'DW1002','F','TRAIN DISHWASH 260/36',939,0,0
10055,3,'DW1004','F','TRAIN LONG BAR 390/24',430,0,0
10055,4,'DW2005','F','RING DISHWASH 130/36',132,0,0
10056,1,'DT1004','F','LASHKARA DETERGENT 800/10',83,0,0
10056,2,'DT1002','F','LASHKARA DETERGENT 350/24',276,0,0
10056,3,'DT7003','F','RAHIL DETERGENT 15KG',105,0,0
10056,4,'DT7002','F','RAHIL DETERGENT 10KG',170,0,0
10056,5,'DT9002','F','JAGMAG DETERGENT 850/12',124,0,0
10056,6,'DT9004','F','JAGMAG DETERGENT 75/120',325,0,0
10056,7,'DT9005','F','JAGMAG DETERGENT 425/24',213,0,0
10057,1,'DW1001','F','TRAIN DISHWASH 130/72',882,0,0
10057,2,'DW1002','F','TRAIN DISHWASH 260/36',439,0,0
10057,3,'DW2002','F','RING DISHWASH 130/72',222,0,0
10058,1,'DT1004','F','LASHKARA DETERGENT 800/10',320,0,0
10058,2,'DT1002','F','LASHKARA DETERGENT 350/24',122,0,0
10058,3,'DT1005','F','LASHKARA DETERGENT 55/72',104,0,0
10058,4,'DT7003','F','RAHIL DETERGENT 15KG',20,0,0
10058,5,'DT9004','F','JAGMAG DETERGENT 75/120',25,0,0
10058,6,'DT9002','F','JAGMAG DETERGENT 850/12',82,0,0
10058,7,'DT9001','F','JAGMAG DETERGENT 4KG/6',38,0,0
10058,8,'DT9005','F','JAGMAG DETERGENT 425/24',75,0,0
10059,1,'DT1004','F','LASHKARA DETERGENT 800/10',63,0,0
10059,2,'DT1002','F','LASHKARA DETERGENT 350/24',310,0,0
10059,3,'DT1005','F','LASHKARA DETERGENT 55/72',47,0,0
10059,4,'DT9001','F','JAGMAG DETERGENT 4KG/6',16,0,0
10059,5,'DT7003','F','RAHIL DETERGENT 3KG/5',121,0,0
10059,6,'DT7006','F','RAHIL DETERGENT 15KG',97,0,0
10060,1,'DW1003','F','TRAIN DISHWASH 130/36',265,0,0
10060,2,'DW1001','F','TRAIN DISHWASH 130/72',378,0,0
