18,7,'PTF009','TARANUM SOLAR PEDISTAL BASE18" BOX C4 P3 LN',209,,,0,0
18,8,'PTF010','TARANUM CEILING BODY 220V BOX C4 P5 LY',123,,,0,0
18,9,'PTF011','TARANUM CEILING BODY SOLAR BOX C4 P5 LY',-43,,,0,0
18,10,'PTF012','TARANUM CEILING BLADE 220V BOX C4 P3 LN',-102,,,0,0
18,11,'PTF013','TARANUM CEILING BLADE SOLAR BOX C4 P3 LN',-142,,,0,0
19,1,'PSS001','TAZGI FRUTI SOAP LEMON 48 PCS C4 P3 LN',1,,,0,0
19,2,'PSS003','TAZGI FRUTI SOAP PEACH 48 PCS C4 P3 LN',-1,,,0,0
19,3,'PSS004','TAZGI FRUTI SOAP LEMON 72PCS C4 P3 LN',-1871,,,0,0
19,4,'PSS005','TAZGI FRUTI SOAP ORANGE 72 PCS C4 P3 LN',-2555,,,0,0
19,5,'PSS007','TAZGI BEAUTY SOAP JASMINE 72 PCS C4 P3 LN',-617,,,0,0
19,6,'PSS008','TAZGI BEAUTY SOAP 48 PCS C2 P3 LN',-2307,,,0,0
19,7,'PSS010','NISMA FRUTI SOAP ORANGE 48PCS C4 P3 LN',-815,,,0,0
19,8,'PSS014','NISMA FRUTI SOAP ORANGE 72PCS C4 P3 LN',-1153,,,0,0
19,9,'PSS015','NISMA FRUTI SOAP PEACH 72PCS C4 P3 LN',3,,,0,0
19,10,'PSS016','BRILLO FRUTI SOAP LEMON 48PCS C4 P3 LN',50,,,0,0
19,11,'PSS020','TRAIN NAROL 792 C2 P3 LN',-983,,,0,0
19,12,'PSS022','TRAIN NAROL 793 C2 P3 LN',975,,,0,0
19,13,'PSS026','TRAIN NO.024 C2 P3 LN',502,,,0,0
19,14,'PSS028','TRAIN 16KG C4 P3 LN',2133,,,0,0
19,15,'PSS029','TRAIN 19 KG C4 P3 LN',-2079,,,0,0
19,16,'PSS030','TRAIN BLUE 13KG C4 P3 LN',1361,,,0,0
19,17,'PSS031','TRAIN BLUE 8KG C4 P3 LN',-4302,,,0,0
19,18,'PSS032','TRAIN WHITE 8 KG C4 P3 LN',7771,,,0,0
19,19,'PSS035','TRAIN CHOCOLATE 024 C3 P3 LN',-501,,,0,0
19,20,'PSS036','TRAIN SPECIAL 4 PACK 10KG 026 (BAIZAY WALA) C4 P3 LN',-1034,,,0,0
19,21,'PSS038','TRAIN 40 TIKKI 059 C2 P3 LN ',476,,,0,0
19,22,'PSS039','TRAIN SANDALI NO.1 C3 P3 LN',971,,,0,0
19,23,'PSS040','TRAIN SANDALI NO.2 150/40 C3 P3 LN',-401,,,0,0
19,24,'PSS041','TRAIN SANDALI NO.3 C3 P3 LN',467,,,0,0
19,25,'PSS042','TRAIN SANDALI NO.4 C3 P3 LN',-3991,,,0,0
19,26,'PSS043','TRAIN SANDALI NO.5 C3 P3 LN',-1390,,,0,0
19,27,'PSS045','TRAIN NO.011 C4 P3 LN',187,,,0,0
19,28,'PSS046','TRAIN NO. C-111 C2 P3 LN',342,,,0,0
19,29,'PSS047','TRAIN NO.C-112 C4 P3 LN',1386,,,0,0
19,30,'PSS052','TRAIN GOLD BAR C-142 C2 P3 LN',540,,,0,0
19,31,'PSS054','TRAIN GOLD BAR C-143 C2 P3 LN',-1684,,,0,0
19,32,'PSS055','TRAIN GOLD BAR C-144 BUTKHELA C2 P3 LN',-7,,,0,0
19,33,'PSS057','TRAIN SARHAD 20 TIKKI C2 P3 LN',800,,,0,0
19,34,'PSS060','TRAIN LAUNDRY  KHAKI C2 P5 LN',1201,,,0,0
19,35,'PSS061','TRAIN MARKA NO.61 C4 P5 LN',496,,,0,0
19,36,'PSS063','TRAIN GOLD BAR SUPREME 8KG C2 P3 LN',2,,,0,0
19,37,'PSS065','TRAIN SIALKOT LARGE C4 P3 LN',1,,,0,0
19,38,'PSS073','TRAIN ABDUL MANAN 90/40 C2 P3 LN',1,,,0,0
19,39,'PSS077','TRAIN BROWN BAR 36 TIKKI MULTAN C2 P3 LN ',414,,,0,0
19,40,'PSS079','TRAIN BROWN 200/20 MULTAN C2 P3 LN',-213,,,0,0
19,41,'PSS080','TRAIN EXTRA NEET 9 KG 4 PACK C4 P3 LN',-1,,,0,0
19,42,'PSS081','TRAIN POWER 10 KG C4 P3 LN',997,,,0,0
19,43,'PSS082','LASHKARA BROWN CHAKOR NO.13 C2 P3 LN',1211,,,0,0
19,44,'PSS083','LASHKARA NO.13 C2 P3 LN',-1210,,,0,0
19,45,'PSS084','LASHKARA BROWN CHAKOR NO.14 C2 P3 LN',1,,,0,0
19,46,'PSS085','LASHKARA 170/40 NO.15 C2 P3 LN',101,,,0,0
19,47,'PSS089','LASHKARA NO.021 C2 P3 LN',573,,,0,0
19,48,'PSS092','LASHKARA NO.26 C2 P3 LN',404,,,0,0
19,49,'PSS098','LASHKARA 150/40 NO.31 C2 P3 LN',-590,,,0,0
19,50,'PSS101','LASHKARA NO.34 C2 P3 LN',1388,,,0,0
19,51,'PSS102','LASHKARA NO.35 GREEN C2 P3 LN',1608,,,0,0
19,52,'PSS109','LASHKARA NO.45 C2 P3 LN',1681,,,0,0
19,53,'PSS110','RING SOAP 40-T-NO.45 C2 P3 LN',5,,,0,0
19,54,'PSS117','LASHKARA NO. 49 200/36 C2 P3 LN',1575,,,0,0
19,55,'PSS120','LASHKARA NO.65 C2 P3 LN',-4012,,,0,0
