id,code,name,product_type,warehouse_qty
3444,PR0115,PAPER REEL SIZE 54 (TEST LINER),finished,0.0
3445,PR0116,PAPER REEL SIZE 50 (TEST LINER),finished,0.0
3446,PR0117,PAPER REEL SIZE 53 (TEST LINER),finished,0.0
3447,PR0118,PAPER REEL SIZE 32 (KRAFT),finished,0.0
3448,PR0119,PAPER REEL SIZE 42 (KRAFT),finished,0.0
3449,PR0120,PAPER REEL SIZE 12 (S.SF),finished,0.0
3450,PR0121,PAPER REEL SIZE 48 (KRAFT),finished,0.0
3452,PR0123,PAPER REEL SIZE 40 (F & SF),finished,0.0
3453,PR0124,PAPER REEL SIZE 49 (CMP),finished,0.0
3454,PR0125,PAPER REEL SIZE 51 (CMP),finished,0.0
3458,PR0129,PAPER REEL SIZE 49 (TEST LINER),finished,0.0
3462,PR0133,PAPER REEL SIZE 45 (CMP),finished,0.0
3464,PR0135,PAPER REEL SIZE 22 (CMP),finished,0.0
3465,PR0136,PAPER REEL SIZE 23 (CMP),finished,0.0
3468,PR0139,PAPER REEL SIZE 30 (CMP),finished,0.0
3469,PR0140,PAPER REEL SIZE 32 (CMP),finished,0.0
3470,PR0141,PAPER REEL SIZE 39 (CMP),finished,0.0
3472,PR0144,PAPER REEL SIZE 46 (CMP),finished,0.0
3473,PR0145,PAPER REEL SIZE 45 (F & SF),finished,0.0
3474,PR0146,PAPER REEL SIZE 31 (CMP),finished,0.0
3475,PR0147,PAPER REEL SIZE 11 (CMP),finished,0.0
3477,PR0149,PAPER REEL SIZE 25 (MKLB 150),finished,0.0
3478,PR0150,PAPER REEL SIZE 40 (CMP),finished,0.0
3479,PR0160,PAPER REEL SIZE 23 (TEST LINER),finished,0.0
3480,PR0161,PAPER REEL SIZE 50 (MKLB 150),finished,0.0
3481,PR0162,PAPER REEL SIZE 26 (PK165 A),finished,0.0
3482,PR0163,PAPER REEL SIZE 23 (KRAFT),finished,0.0
3483,PR0164,PAPER REEL SIZE 27 (H.S.F),finished,0.0
3484,PR0165,PAPER REEL SIZE 28 (H.S.F),finished,0.0
3485,PR0166,PAPER REEL SIZE 50.5 (TEST LINER),finished,0.0
3486,PR0167,PAPER REEL SIZE 51.5 (TEST LINER),finished,0.0
3487,PR0168,PAPER REEL SIZE 18 (KRAFT),finished,0.0
3488,PR0169,PAPER REEL SIZE 52 (KRAFT),finished,0.0
3489,PR0170,PAPER REEL SIZE 34 (KRAFT),finished,0.0
3490,PR0171,PAPER REEL SIZE 22 (KRAFT),finished,0.0
3492,PR0173,PAPER REEL SIZE 44 (KRAFT),finished,0.0
3493,PR0174,PAPER REEL SIZE 40.5 (F & SF),finished,0.0
3494,PR0175,PAPER REEL SIZE 24.5 (F & SF),finished,0.0
3495,PR0176,PAPER REEL SIZE 33.5 (F & SF),finished,0.0
3504,PR098,PAPER REEL SIZE 10 (F & SF),finished,0.0
3508,PRA004,RAHIL 400 GRM DETERGENT C4 P5 LY,finished,0.0
3509,PRA005,RAHIL DISHWASH  LIQUID C4 P3 LN,finished,0.0
3510,PRA006,RAHIL DETERGENT 5KG CTN C4 P5 LY,finished,0.0
3511,PRA007,RAHIL DETERGENT 5KG/4 CTN C4 P5 LY,finished,0.0
3512,PRA008,RAHIL EMPTY CARTON 800/15,finished,0.0
3514,PRC002,7-STAR BONE MUG CTN 8DOZAN NO.8 KHAKI C1 P3,finished,0.0
3515,PRC003,PERFECT BONE MUG CTN 8DOZAN NO.8 KHAKI C1 P3,finished,0.0
3516,PRC004,POSH BONE MUG CTN 8DOZAN NO.8 KHAKI C1 P3,finished,0.0
3517,PRC005,POSH BONE MUG CTN 8DOZAN NO.9/10 KHAKI C1 P3,finished,0.0
3518,PRC006,PERFECT BONE MUG CTN 8DOZAN NO.9/10 KHAKI C1 P3,finished,0.0
3522,PRC010,7STAR MUG M.CTN 8DOZAN NO.16 C1 P3,finished,0.0
3524,PRC012,PREFECT MUG M.CTN 8DOZAN NO.16 C1 P3,finished,0.0
3526,PRC014,PREFECT MUC CTN 96PCS NO.15 C1 P3,finished,0.0
3527,PRC015,POSH MUC CTN 96PCS NO.15 C1 P3,finished,0.0
3534,PRC022,7 STAR MUG M.CTN 96 PCS #22 C1 P3,finished,0.0
3535,PRC023,POSH MUG M.CTN 96 PCS #22 C1 P3,finished,0.0
3536,PRC024,PERFECT  MUG M.CTN 96 PCS #22 C1 P3,finished,0.0
3537,PRC025,ROCKSON MUG M.CTN 96 PCS #22 C1 P3,finished,0.0
3538,PRC026,ROCKSON MUG M.CTN 96PCS NO.87 C1 P3,finished,0.0
3539,PRC027,ROCKSON MUG M.CTN 96PCS NO.15 C1 P3,finished,0.0
3541,PRC029,ROCKSON MUG M.CTN 96PCS NO.9*10 C1 P3,finished,0.0
3542,PRC030,KESAR MUG M.CTN 96PCS NO.22 C1 P3,finished,0.0
3545,PRC033,KESAR MUG M.CTN 96PCS NO.15 C1 P3,finished,0.0
3546,PRC034,ROSKSON MUG M.CTN 96PCS NO.22 C1 P3,finished,0.0
3547,PRC035,KESAR MUG M.CTN 96PCS NO.9*10 C1 P3,finished,0.0
3548,PRC036,ROCKSON MUG M.CTN 96PCS NO#8 C1 P3,finished,0.0
3549,PRC037,KESAR MUG M.CTN 96PCS NO#8 C1 P3,finished,0.0
3550,PRC038,KESAR MUG M.CTN 96PCS NO#87 C1 P3,finished,0.0
3551,PRC039,ROCKSON MUG M.CTN 96PCS NO#16 C1 P3,finished,0.0
3552,PRC040,KESAR MUG M.CTN 96PCS NO#16 C1 P3,finished,0.0
3568,PSC001,SHANDAR MUG 8 DOZAN BOX NO. 62 C4 P3 LN,finished,0.0
3569,PSC002,MOHSIN CHINA MUG 8 DOZAN BOX NO. 62 C4 P3 LN,finished,0.0
3570,PSC003,SHANDAR MUG 8 DOZAN BOX NO.100 C4 P3 LN,finished,0.0
3571,PSC004,MOHSIN CHINA MUG 8 DOZAN BOX NO.100 C4 P3 LN,finished,0.0
3572,PSC005,SHANDAR MUG 8 DOZAN BOX NO.101 C4 P3 LN,finished,0.0
3573,PSC006,MOHSIN CHINA MUG 8 DOZAN BOX NO.101 C4 P3 LN,finished,0.0
3574,PSC007,SHANDAR CERAMICS BONE MUG 8 DOZAN BOX C4 P3 LN,finished,0.0
3575,PSC008,MOHSIN CHINA CERAMICS BONE MUG 8 DOZAN BOX C4 P3 LN,finished,0.0
3576,PSC009,SHANDAR PIYALI CTN 100pcs KHAKI SADA P3,finished,0.0
3577,PSC010,SHANDAR PIYALI CTN 100pcs C4 P3 LN,finished,0.0
3578,PSC011,SHANDAR PAYALA CTN 50 PCS C4 P3 LN,finished,0.0
3579,PSC012,SHANDAR PAYALA CTN 60 PCS C4 P3 LN,finished,0.0
3580,PSC013,SHANDAR PAYALA CTN 60PCS KHAKI SADA P3 LN,finished,0.0
3581,PSC014,MOHSIN COLLECTION PAYALI CTN KHAKI C2 P3,finished,0.0
3582,PSE001,SR5 ENGINE OIL CTN C2 P5,finished,0.0
3583,PSF001,SHIMLA SALT CTN C4 P5 LN,finished,0.0
3584,PSF002,BHAROSA BANASPATI 1KG 16PACKS,finished,0.0
3585,PSF003,FRESH FRY BANASPATI 900GRAM 16PACK,finished,0.0
3587,PSG002,CTN SAMARA GOLD KHAKI 500GRAM,finished,0.0
3588,PSG003,CTN SAMARA GOLD KHAKI RS.50,finished,0.0
3589,PSG004,CTN PETAL CLASSIC KHAKI 1KG,finished,0.0
3593,PSM002,VANEEZA FRUTI SOAP ORANGE 48PCS C4 P3 LN,finished,0.0
3597,PSM006,PAIRACON FRUTI SOAP ORANGE 48PCS C4 P3 LN,finished,0.0
3601,PSM010,VANEEZA FRUTI SOAP ORANGE 72PCS C4 P3 LN,finished,0.0
3602,PSM011,VANEEZA FRUTI SOAP PEACH 72PCS C4 P3 LN,finished,0.0
3603,PSM012,VANEEZA FRUTI SOAP JASMINE 72PCS C4 P3 LN,finished,0.0
3604,PSM013,PAIRACON FRUTI SOAP LEMON 72PCS C4 P3 LN,finished,0.0
3605,PSM014,PAIRACON FRUTI SOAP ORANGE 72PCS C4 P3 LN,finished,0.0
3606,PSM015,PAIRACON FRUTI SOAP PEACH 72PCS C4 P3 LN,finished,0.0
3607,PSM016,PAIRACON FRUTI SOAP JASMINE 72PCS C4 P3 LN,finished,0.0
3612,PSM021,VANEEZA LAMON 48 TES LINER C2 P3 LN,finished,0.0
3613,PSM022,VANEEZA ORANGE 48 TEST LINER C2 P3 LN,finished,0.0
3614,PSM023,VANEEZA LEMON 72 TEST LINER C2 P3 LN,finished,0.0
3615,PSM024,VANEEZA 72 ORANGE TEST LINER C2 P3 LN,finished,0.0
3616,PSM026,VENIZA FRUITY ORANGE 72 PCS C2 P3 LN(CBB),finished,0.0
3617,PSM027,VENIZA BEAUTY 48 PCS JASMINE C2 P3 LN(CBB),finished,0.0
3618,PSM028,VENIZA BEAUTY 72 PCS JASMINE C2 P3 LN(CBB),finished,0.0
3619,PSM029,VENIZA FRUITI 48 PCS LEMON C2 P3 LN(CBB),finished,0.0
3620,PSM030,VENIZA BEAUTY 48 PCS ORANGE C2 P3 LN(CBB),finished,0.0
3621,PSM031,HARMONI JASMINE 48 TIKI C2 P3 LN,finished,0.0
3622,PSM032,HARMONI JASMIN 72 TIKI C2 P3 LN,finished,0.0
3623,PSM033,VANIZA BEAUTY SOAP 48PCS KHAKI C1 P3 LN,finished,0.0
3624,PSM034,VANIZA BEAUTY SOAP 48PCS KHAKI NEW SIZE C1 P5 LN,finished,0.0
3625,PSM035,KINZY BEAUTY SOAP 48PCS KHAKI C1 P3,finished,0.0
3626,PSM036,SKY BEAUTY SOAP 48PCS KHAKI C1 P3,finished,0.0
3627,PSM037,LAIBA FRUITY SOAP (LEMON) 144 PCS C4 P3,finished,0.0
3628,PSM038,LAIBA FRUITY SOAP (LEMON) 48 PCS C4 P3,finished,0.0
3629,PSM039,LAIBA FRUITY SOAP (ORANGE) 144 PCS C4 P3,finished,0.0
3630,PSM040,LAIBA FRUITY SOAP (ORANGE) 48 PCS C4 P3,finished,0.0
3631,PSM041,RANI FRUITY SOAP LEMON 72 PCS C4 P3 LN,finished,0.0
3632,PSM042,RANI FRUITY SOAP ORANGE 72 PCS C4 P3 LN,finished,0.0
3633,PSM043,RANI FRUITY SOAP LEMON 48 PCS C4 P3 LN,finished,0.0
3634,PSM044,RANI FRUITY SOAP ORANGE 48 PCS C4 P3 LN,finished,0.0
3635,PSM045,RANI FRUITY SOAP PEACH 72 PCS C4 P3,finished,0.0
3636,PSM046,VANIZA FRUITY SOAP PEACH 72 PCS C4 P3,finished,0.0
3637,PSM047,RANI FRUITY SOAP PEACH 48PCS C3 P4,finished,0.0
3638,PSM048,VEZEL BEAUTY SOAP 48PCS KHAKI C1 P3,finished,0.0
3640,PSM050,VEZEL BEAUTY SOAP 48PCS C2 P5 KHAKI,finished,0.0
3646,PSM25,VENIZA FRUITY LEMON 72 PCS C2 P3 LN(CBB),finished,0.0
3647,PSN001,SHAHZAIN LAUNDRY SOAP#1 C2 P3,finished,0.0
3648,PSN002,SHAHZAIN LAUNDRY SOAP#2 C2 P3,finished,0.0
3649,PSN003,SHAHZAIN LAUNDRY SOAP#3 C2 P3,finished,0.0
3650,PSN004,SHAHZAIN LAUNDRY SOAP#4 C2 P3,finished,0.0
3651,PSN005,SHAHZAIN LAUNDRY SOAP#5 C2 P3,finished,0.0
3652,PSN006,SHAHZAIN LAUNDRY SOAP#6 C2 P3,finished,0.0
3653,PSN007,ZARYAN SOAP SMALL C3 P3,finished,0.0
3654,PSN008,ZARYAN SOAP LARGE C3 P3,finished,0.0
3655,PSN009,SHAHZAIN LAUNDRY SOAP#7 C2 P3,finished,0.0
3656,PSN010,SHAHZAIN LAUNDRY SOAP#8 LARGE C2 P3,finished,0.0
3657,PSN011,SHAHZAIN LAUNDRY SOAP DEY ZARYAN 40 TIKKI C3 P3,finished,0.0
3658,PSN012,SHAHZAIN LAUNDRY SOAP MC-10 C3 P3,finished,0.0
3659,PSN013,SHAHZAIN SOAP 10*7.4*7 C3 P3,finished,0.0
3660,PSN014,HAMID SOAP DEY CODE NO.8 C3 P3,finished,0.0
3661,PSN015,HAMID SOAP 20TIKKI C3 P3,finished,0.0
3662,PSN016,HAMID SOAP LARGE C3 P3,finished,0.0
3663,PSN017,SHAHZAIN SOAP DEY ZARYAN C3 P3,finished,0.0
3664,PSN018,SHAHZAIN 20 TIKKI C3 P3,finished,0.0
3665,PSN019,K2 SPECIAL SOAP 65 CODE C2 P3,finished,0.0
3666,PSN020,K2 SPECIAL CODE NO.1 C2 P3,finished,0.0
3667,PSN021,K2 SPECIAL CODE NO.2 C2 P3,finished,0.0
3668,PSN022,K2 SPECIAL CODE NO.143 C2 P3,finished,0.0
3669,PSN023,SAEED LAUNDRY C3 P3,finished,0.0
3670,PSN024,K-2 LAUNDRY SOAP DEY CODE NO#8 C2 P3,finished,0.0
3671,PSN025,SHAHZAIN LAUNDRY SOAP CODE MC#01 C2 P3,finished,0.0
3672,PSN026,SHAHZAIN LAUNDRY SOAP CODE MC#2 C2 P3,finished,0.0
3673,PSN027,AQUA LAUNDRY SOAP (DEY NO.65 OLD) C2 P3,finished,0.0
3674,PSN028,ZARYAN LAUNDRY SOAP CODE NO#65 C2 P3,finished,0.0
3675,PSN029,SHAHZAIN LAUNDRY SOAP CODE NO.65 C2 P3,finished,0.0
3676,PSN030,SHAHZAIN SOAP DEY TRAIN (10*5.5*5) C2 P3,finished,0.0
3677,PSN031,SHAHZAIN SOAP DEY K-2 CODE#1 C2 P3,finished,0.0
3678,PSN032,SHAHZAIN SOAP CODE#M-6 C2 P3,finished,0.0
3679,PSN033,ZARYAN SOAP DEY K-2 CODE#1 C2 P3,finished,0.0
3680,PSN034,SHAHZAIN SOAP CODE#MC-4 C2 P3,finished,0.0
3681,PSN035,ZARYAN SOAP CODE#MC-8 C2 P3,finished,0.0
3682,PSN036,ZARYAN SOAP CODE#MC-9 C2 P3,finished,0.0
3683,PSN037,SHAHZAIN SOAP MC-11 (GULF SIZE) C2 P3,finished,0.0
3684,PSN038,SHAHZAIN SOAP MC-13 (DEY RING NO.140) C3 P3,finished,0.0
3685,PSN039,SHAHZAIN SOAP MC-15 C3 P3,finished,0.0
3686,PSN040,SHAHZAIN SOAP MC-14 C3 P3,finished,0.0
3687,PSN041,AZADI SOAP 20 TIKKI C2 P3,finished,0.0
3688,PSN042,KAUSAR SOAP CODE#1 C2 P3,finished,0.0
3689,PSN043,ZARYAN SOAP C2 P3,finished,0.0
3690,PSN044,KAUSAR SOAP C3 P3,finished,0.0
3691,PSN045,ZARYAN SOAP DEY AZADI SOAP C2 P3,finished,0.0
3692,PSN046,SHAHZAIN SOAP SMALL C2 P3,finished,0.0
3693,PSN047,EHSAN LAUNDRY SOAP DEY K-1 C2 P3,finished,0.0
3694,PSN048,KAUSAR LAUNDRY SOAP (BLUE) C2 P3,finished,0.0
3695,PSN049,KAUSAR LAUNDRY SOAP (YELLOW) C2 P3,finished,0.0
3696,PSN050,ZAIN SOAP CODE-143 C4 P3,finished,0.0
3697,PSN051,NAVEED SOAP CODE-143 C4 P3,finished,0.0
3698,PSN052,K-2 SOAP DIE ZARYAN  C2 P3,finished,0.0
3699,PSN053,K-2 SOAP DIE SHAZAIN MC-2  C2 P3,finished,0.0
3700,PSN054,KAUSAR SABOON  4PACK  SMALL  C3 P3,finished,0.0
3701,PSN055,ZARYAN SOAP DEY CODE NO.8 C2 P3,finished,0.0
3702,PSN056,ZARYAN SOAP DEY CODE NO.143 C2 P3,finished,0.0
3703,PSN057,ZARYAN SOAP DEY MC-2 C2 P3,finished,0.0
3704,PSN058,ZARYAN SOAP DEY CODE NO.2 C2 P3,finished,0.0
3705,PSN059,NAVEED SOAP DEY CODE NO.8 C4 P3,finished,0.0
3706,PSN060,ZAIN SOAP DEY CODE NO.8 C4 P3,finished,0.0
3707,PSN061,KAUSAR SOAP 4PACK LARGE C3 P3,finished,0.0
3708,PSN062,SHAHZAIN SOAP 4PACK DEY KAUSAR C4 P3,finished,0.0
3709,PSN063,SHAHZAIN SOAP 4PACK SMALL DEY KAUSAR C4 P3,finished,0.0
3710,PSN064,K-2 LAUNDRY SOAP CODE#7 C2 P3,finished,0.0
3711,PSN065,WAQAS SOAP CODE#143 C2 P3,finished,0.0
3712,PSN066,SHAHZAIN SOAP 4PACK SMALL DEY KAUSAR C4 P3,finished,0.0
3713,PSN067,K2 SOAP 20 TIKKI BROWN C2 P3,finished,0.0
3714,PSN068,SHAHZAIN SOAP CODE#002 C2 P3,finished,0.0
3715,PSN069,SHAHZAIN SOAP CODE#020 C2 P3,finished,0.0
3716,PSR001,N-DURE SHOE BOX SIZE 320*215*120MM WALK DIFFERENT,finished,0.0
3717,PSR002,N-DURE SHOE BOX SIZE 320*215*120MM LAMINATION,finished,0.0
3718,PSR003,N-DURE SHOE BOX SIZE 320*200*115MM LAMINATION,finished,0.0
3719,PSR004,N-DURE SHOE BOX SIZE 310*160*115MM LAMINATION,finished,0.0
3720,PSR005,N-DURE SHOE BOX SIZE 280*150*110MM LAMINATION,finished,0.0
3721,PSR006,SHOE BOX DONCARLOS SIZE 320*190*125MM,finished,0.0
3722,PSR007,SHOE BOX SERVIS SIZE 290*190*110MM,finished,0.0
3723,PSR008,SHOE BOX SERVIS SIZE 280*150*110MM,finished,0.0
3724,PSR009,CHEETA A-4 (ARMY JOGGER) BOX SIZE 320*190*125 MM,finished,0.0
3725,PSR010,CARTON 5 PLY 655*570*320MM 24P SSC,finished,0.0
3726,PSR011,SHOE BOX SERVIS SIZE 340*185*120 RED/WHITE,finished,0.0
3727,PSR012,CARTON 7PLY WATER PROOF711*660*368MM,finished,0.0
3728,PSR013,SHOE BOX LIZA 280*150*110 RED/WHITE,finished,0.0
3729,PSR0135,PAPER REEL SIZE 22 (CMP),finished,0.0
3730,PSR014,CARTON 5 PLY 680*645*370MM,finished,0.0
3731,PSR015,SHOE BOX LIZA 290*190*110 RED/WHITE,finished,0.0
3732,PSR016,CARTON SHEET 5PLY SIZE 690MM * 395MM,finished,0.0
3733,PSR017,CARTON 7-PLY 650*415*350MM,finished,0.0
3734,PSR018,CARTON 5PLY 705*660*325MM 24P SSC,finished,0.0
3736,PSR020,CARTON 5-PLY 740*370*335 SERVIS LOGO,finished,0.0
3737,PSR021,CARTON 5PLY 620*585*290 SSC,finished,0.0
3738,PSR022,SADA CARTON 640*620*600 P5,finished,0.0
3739,PSR023,CARTON 5 PLY 680* 570*350mm,finished,0.0
3740,PSR024,CARTON 5 PLY 570*570*350MM,finished,0.0
3741,PSR025,CARTON 5 PLY 570*460*350MM,finished,0.0
3742,PSR026,CARTON 540*500*350 SADA,finished,0.0
3743,PSR027,CARTON 570*500*320 SADA,finished,0.0
3744,PSR028,SHOE BOX LEATHER NO.1/2(SNR-4) 310*160*115MM,finished,0.0
3745,PSR029,CARTON 5-PLY 740*450*335MM 12 SSC,finished,0.0
3747,PSR031,CARTON 5-PLY 680*400*310MM 12P SSC,finished,0.0
3750,PSR034,CARTON 5-PLY 645*400*340MM ARMY JOGGER,finished,0.0
3752,PSR036,CARTON 565*460*345 WITH SERVIS LOGO,finished,0.0
3753,PSR037,CARTON 5 PLY 770*400*335MM 12 P SSC LOGO,finished,0.0
3754,PSR038,CARTON 5 PLY 680*320*300MM 12P SSC LOGO,finished,0.0
3755,PSR039,CARTON 5-PLY 590*460*325MM SERVIS LOGO,finished,0.0
3756,PSR040,CARTON 5PLY 620*420*330MM SERVIS LOGO,finished,0.0
3757,PSR041,CARTON 5PLY 420*260*350MM,finished,0.0
3758,PSR042,CARTON 5PLY 430*380*345MM,finished,0.0
3759,PSR043,CARTON 5-PLY 540*540*350MM,finished,0.0
3761,PSR045,CARTON 5-PLY 710*420*340MM,finished,0.0
3762,PSR046,CARTON 5-PLY 570*420*320MM,finished,0.0
3763,PSR047,CARTON 5-PLY 645*560*370MM SERVIS LOGO,finished,0.0
3766,PSR050,CARTON 5PLY 570*570*320MM,finished,0.0
3767,PSR051,CARTON 5PLY 380*380*350MM,finished,0.0
3768,PSR052,CARTON 5-PLY 570*510*300,finished,0.0
3769,PSR054,CARTON 5-PLY 670*580*350,finished,0.0
3770,PSR055,CARTON 5-PLY 720*500*345MM WITH SERVIS LOGO,finished,0.0
3772,PSR057,DONCARLOS 335*235*120MM BLACK,finished,0.0
3773,PSR058,SHOE BOX SIERRA CHEEPER 350*330*125 WHITE,finished,0.0
3774,PSR059,CARTON 7PLY 560*390*370MM GLOBE,finished,0.0
3775,PSR060,CARTON 610*645*360 SERVIC LOGO,finished,0.0
3776,PSR061,CARTON 7 PLY ANTI SKID 680*655*375 MM,finished,0.0
3777,PSR062,CARTON 7PLY 780*410*340MM JOGGER CHEETAH SIZE,finished,0.0
3778,PSR063,CARTON 7PLY PRINTED ANTI SKID 670*645*365MM SIZE 8,finished,0.0
3779,PSR064,PLAIN CTN 711*660*368MM P5 KHAKI,finished,0.0
3780,PSR065,CARTON 7-PLY 680*645*370MM DESERT SHOES,finished,0.0
3782,PSR067,CARTON 5PLY  570*570*320MM EXPORT,finished,0.0
3783,PSR068,CARTON 5-PLY 460*290*320MM EXPORT,finished,0.0
3784,PSR069,CARTON 5-PLY EXPORT 670*500*350 MM,finished,0.0
3785,PSR070,CARTON 5-PLY EXPORT 595*500*320 MM,finished,0.0
3786,PSR071,CARTON 5-PLY EXPORT 875*365*320,finished,0.0
3787,PSR072,CARTON 7-PLY 680*645*370 PAF ZIPPER PRINTED,finished,0.0
3788,PSR073,CARTON 7-PLY 645*400*335MM PAF PRINTED 10 PAIR,finished,0.0
3789,PSR074,CARTON 5-PLY EXPORT 570*570*320,finished,0.0
3790,PSR075,CARTON 5-PLY EXPORT 580*540*350,finished,0.0
3791,PSR076,CARTON 5-PLY 670*500*350 SADA,finished,0.0
3792,PSR077,CARTON 5-PLY EXPORT 680*540*355,finished,0.0
3793,PSR078,CARTON 5-PLY EXPORT 570*380*310,finished,0.0
3794,PSR079,CARTON 5-PLY EXPORT 540*300*350,finished,0.0
3795,PSR080,CARTON 5-PLY EXPORT 680*350*320,finished,0.0
3796,PSR081,CARTON 5-PLY EXPORT 460*380*310,finished,0.0
3797,PSR082,CARTON 5-PLY EXPORT 460*290*320,finished,0.0
3798,PSR083,CARTON 5-PLY EXPORT 800*540*355,finished,0.0
3800,PSR085,CARTON 7-PLY 680*645*370 10PAIRS TURBAT,finished,0.0
3801,PSR086,CARTON EXPORT 5-PLY 680*460*320,finished,0.0
3802,PSR087,CARTON EXPORT 5-PLY 560*460*310,finished,0.0
3803,PSR088,CARTON EXPORT 5-PLY 540*540*355,finished,0.0
3804,PSR089,CARTON EXPORT 5-PLY 570*500*330,finished,0.0
3805,PSR090,CARTON EXPORT 5-PLY 500*460*330,finished,0.0
3806,PSR091,CARTON EXPORT 5-PLY 460*460*320,finished,0.0
3807,PSR092,CARTON EXPORT 5-PLY 540*460*355,finished,0.0
3808,PSR093,CARTON UNPRINTED 5-PLY 740*450*335MM,finished,0.0
3809,PSR094,CARTON EXPORT 5-PLY 800*640*350,finished,0.0
3810,PSR095,CARTON 7-PLY 680*645*370 SADA,finished,0.0
3811,PSR096,CARTON 5-PLY 620*480*330 WITH SERVIS LOGO,finished,0.0
3812,PSR097,CARTON 5-PLY 645*480*365 SADA,finished,0.0
3814,PSR099,CARTON 5-PLY EXPORT 460*200*310 PLAIN,finished,0.0
3815,PSR100,CARTON 5-PLY 645*610*360MM SADA,finished,0.0
3816,PSR101,CARTON 7-PLY 560*390*370MM PRINTED BLOCK ONE SIDE,finished,0.0
3817,PSR102,CARTON 5-PLY 590*510*360 SHAHKAM LOGO,finished,0.0
3818,PSR103,CARTON 5-PLY 670*400*360 ONE SIDE PRINTED,finished,0.0
3819,PSR104,CARTON 5-PLY 670*540*350 ONE SIDE PRINTED,finished,0.0
3820,PSR105,CARTON 5-PLY 635*400*360 SERVICE LOGO (KFC),finished,0.0
3821,PSR106,CARTON 5-PLY 645*380*350 ONE SIDE PRINTED BRAND NUMBER,finished,0.0
3823,PSR108,CARTON 5-PLY 610*153*526 WITH SERVIS LOGO,finished,0.0
3825,PSR110,CARTON 5-PLY 645*510*355 SADA,finished,0.0
3827,PSR112,CARTON 7-PLY 620*480*320 SADA,finished,0.0
3828,PSR113,CARTON 7-PLY 670*455*355 SADA,finished,0.0
3829,PSR114,CARTON 7-PLY 710*540*320 SADA,finished,0.0
3830,PSR115,CARTON 5-PLY 950*410*350 SADA,finished,0.0
3831,PSR116,CARTON 5-PLY 960*410*355 SADA,finished,0.0
3834,PSR119,CARTON 5-PLY 660*620*300 WITH SSC LOGO,finished,0.0
3836,PSR121,SERVIS CHEETA 320*215*120 TOP+BOTTOM LM,finished,0.0
3837,PSR122,CARTON 5PLY 680*500*330 SERVIS LOGO,finished,0.0
3838,PSR123,CARTON 5PLY 440*260*205 SERVIS LOGO,finished,0.0
3839,PSR124,CARTON 5PLY 645*510*365  UNPRINTED,finished,0.0
3841,PSR126,SERVIS CHEETA 320*175*120 TOP+BOTTOM LM,finished,0.0
3843,PSR128,SADA CORTOON 5P 679x455x359,finished,0.0
3844,PSR129,SERVIS TOP+BOTTOM 320*175*120,finished,0.0
3845,PSR130,SERVIS TOP+BOTTOM 320*215*120,finished,0.0
3846,PSR131,CARTON 5PLY 555*495*325 WITH SERVIS LOGO,finished,0.0
3847,PSR132,CATON 5-PLY 540*530*340 SERVIS LOGO,finished,0.0
3850,PSR135,CARTON 5 PLY 650*380*300MM  SSC,finished,0.0
3851,PSR136,CARTON 5 PLY 620*340*300MM SSC,finished,0.0
3853,PSR138,CARTON 5 PLY 650*380*300 SERVIC LOGO,finished,0.0
3854,PSR139,CARTON 5-PLY 650*450*295 WITH SERVIC LOGO,finished,0.0
3856,PSR141,CARTON 5-PLY 645*680*370 UNPRINTED,finished,0.0
3857,PSR142,CARTON 5-PLY 730*500*335 WITH SERVIS LOGO,finished,0.0
3858,PSR143,CARTON 5-PLY 650*290*320 WITH SSC LOGO,finished,0.0
3860,PSR145,CARTON 5-PLY 620*500*320 WITH SERVIS LOGO,finished,0.0
3862,PSR147,CARTON 5PLY  760*400*360 SERVIS LOGO,finished,0.0
3891,PSS002,TARZGI FRUTI SOAP ORANGE 48 PCS C4 P3 LN,finished,0.0
3902,PSS003,TAZGI FRUTI SOAP PEACH 48 PCS C4 P3 LN,finished,0.0
3924,PSS005,TAZGI FRUTI SOAP ORANGE 72 PCS NEW SIZE C4 P3 LN,finished,0.0
3935,PSS006,TAZGI FRUTI SOAP PEACH 72 PCS NEW SIZE C4 P3 LN,finished,0.0
3939,PSS007,TAZGI BEAUTY SOAP JASMINE 72 PCS C4 P3 LN,finished,0.0
3941,PSS009,NISMA BEAUTY SOAP JASMINE 72PCS C4 P3 LN,finished,0.0
3942,PSS010,NISMA FRUTI SOAP ORANGE 48PCS C4 P3 LN,finished,0.0
3943,PSS011,NISMA FRUTI SOAP PEACH 48PCS C4 P3 LN,finished,0.0
3944,PSS012,NISMA FRUTI SOAP LEMON 48PCS C4 P3 LN,finished,0.0
3945,PSS013,NISMA FRUTI SOAP LEMON 72PCS NEW SIZE C4 P3 LN,finished,0.0
3946,PSS014,NISMA FRUTI SOAP ORANGE 72PCS NEW SIZE C4 P3 LN,finished,0.0
3947,PSS015,NISMA FRUTI SOAP PEACH 72PCS NEW SIZE C4 P3 LN,finished,0.0
3950,PSS018,TRAIN NAROL 790 C2 P3 LN,finished,0.0
3953,PSS021,PUNJAB NAROL 792 C2 P3 LN,finished,0.0
3955,PSS023,TRAIN NAROL 794 C2 P3 LN,finished,0.0
3956,PSS024,TRAIN NAROL 796 C2 P3 LN,finished,0.0
