54,1,'PBD004','IRON EMPTY DRUM','PCS',10,3300,33000,0,0,33000,,,
55,1,'DT9008','JAGMAG DETERGENT 4KG 13A.D','BAG',2,690,1380,0,0,1380,,,
55,2,'DW1002','TRAIN DISHWASH 120/36','CRTN',2,500,1000,0,0,1000,,,
56,1,'DT2013','TRAIN DETERGENT 5 KG 7A.D','BAG',3,610,1830,0,0,1830,,,
57,1,'DT9008','JAGMAG DETERGENT 4KG 13A.D','BAG',5,720,3600,0,0,3600,,,
58,1,'DT1029','LASHKARA 4KG 7A.D+2TIKKI TRAIN','BAG',12,485,5820,4,233,5587,,,
58,2,'DT2013','TRAIN DETERGENT 5 KG 7A.D','BAG',15,605,9075,4,363,8712,,,
58,3,'DW1002','TRAIN DISHWASH 120/36','CRTN',10,515,5150,4,206,4944,,,
58,4,'DW1015','TRAIN DISHWASH JUMBO 300/24','PCS',5,800,4000,4,160,3840,,,
59,1,'DT1006','LASHKARA DETERGENT 5KG','BAG',4,850,3400,0,0,3400,,,
59,2,'DT9008','JAGMAG DETERGENT 4KG 13A.D','BAG',2,690,1380,0,0,1380,,,
60,1,'DW1001','TRAIN DISHWASH 60/72','CRTN',100,475,47500,0,0,47500,,,
60,2,'DW1002','TRAIN DISHWASH 120/36','CRTN',500,475,237500,0,0,237500,,,
61,1,'DW1003','TRAIN DISHWASH 60/36','CRTN',1,270,270,0,0,270,,,
61,2,'DT2013','TRAIN DETERGENT 5 KG 7A.D','BAG',1,610,610,0,0,610,,,
62,1,'DW1001','TRAIN DISHWASH 60/72','CRTN',100,515,51500,8,4120,47380,,,
62,2,'DW1002','TRAIN DISHWASH 120/36','CRTN',300,515,154500,8,12360,142140,,,
63,1,'PSS393','TRAIN TAQAT COLOR DYE NO.35 ASAL C2 P3 LN','PCS',1213,37,44881,0,0,44881,,,
63,2,'PSS233','RING  NO.35 ASAL RED C2 P3 LN','PCS',1010,37,37370,0,0,37370,,,
63,3,'PSS495','BAHAR NO.36 C2 P3','PCS',1000,28,28000,0,0,28000,,,
63,4,'PSS538','TAZGI BEAUTY 125/48 NEW SIZE KRAFT C1 P3','PCS',922,40,36880,0,0,36880,,,
64,1,'DT1055','LASHKARA DETERGENT 200/24','CRTN',200,960,192000,8,15360,176640,,,
64,2,'DT1053','LASHKARA DETERGENT 400/12','CRTN',200,940,188000,8,15040,172960,,,
64,3,'DT1037','LASHKARA DETERGENT 1000/12','CRTN',30,2170,65100,8,5208,59892,,,
64,4,'DT1006','LASHKARA DETERGENT 5KG','BAG',50,890,44500,8,3560,40940,,,
64,5,'DT2013','TRAIN DETERGENT 5 KG 7A.D','BAG',400,605,242000,8,19360,222640,,,
64,6,'DT2025','TRAIN DETERGENT 5 KG 10A.D','BAG',50,740,37000,8,2960,34040,,,
64,7,'DW1015','TRAIN DISHWASH JUMBO 300/24','PCS',100,800,80000,8,6400,73600,,,
65,1,'PSR030','CARTON 5-PLY 740*450*335MM SERVIC LOGO','PCS',1455,198.24,288439,0,0,288439,,,
65,2,'PSR096','CARTON 5-PLY 620*480*330 WITH SERVIC LOGO','PCS',115,300.9,34604,0,0,34604,,,
65,3,'PSR097','CARTON 5-PLY 645*480*365 SADA','PCS',180,169.92,30586,0,0,30586,,,
66,1,'DT1006','LASHKARA DETERGENT 5KG','BAG',4,870,3480,0,0,3480,,,
66,2,'DW1002','TRAIN DISHWASH 120/36','CRTN',5,500,2500,0,0,2500,,,
67,1,'PMF011','MERCEDES PEDISTAL BODY 24'''' GREEN P5 C4 LY','PCS',1040,88,91520,0,0,91520,,,
67,2,'PMF004','MERCEDEZ UNIVERSAL BLADE BOX SMALL C/F C4 P3 LN','PCS',2000,32,64000,0,0,64000,,,
68,1,'DW1002','TRAIN DISHWASH 120/36','CRTN',1,480,480,0,0,480,,,
69,1,'DT1006','LASHKARA DETERGENT 5KG','BAG',2,850,1700,0,0,1700,,,
70,1,'RAP055','RAPER STAR DETERGENT 10Rs','KG',236.89,900,213201,0,0,213201,,,
71,1,'DT1006','LASHKARA DETERGENT 5KG','BAG',1,890,890,0,0,890,,,
72,1,'MO1014','MUSTARD OIL 100/48','PCS',100,2335,233500,0,0,233500,,,
72,2,'MO1003','MUSTARD OIL 410/12','CRTN',85,2250,191250,0,0,191250,,,
72,3,'MO1004','MUSTARD OIL 845/6','CRTN',55,2250,123750,0,0,123750,,,
72,4,'DW9022','BAHAR DISHWASH LIQUID 900/12','PCS',41,1650,67650,0,0,67650,,,
72,5,'DW9001','HAPPY DISHWASH LIQUID 500ML/12 (LEMON)','CRTN',5,1200,6000,0,0,6000,,,
72,6,'DW9002','HAPPY DISHWASH LIQUID 500ML/12 (ORANGE)','CRTN',45,1200,54000,0,0,54000,,,
73,1,'DT9008','JAGMAG DETERGENT 4KG 13A.D','BAG',1,1,1,0,0,1,,,
73,2,'DW9009','HAPPY DISHWASH LIQUID BOTTLE 500ML','PCS',2,1,2,100,2,0,,,
74,1,'DT9008','JAGMAG DETERGENT 4KG 13A.D','BAG',1,670,670,0,0,670,,,
75,1,'DT99919','SAGA DETERGENT 3KG','BAG',800,360,288000,0,0,288000,,,
75,2,'DT9997','SAGA DETERGENT 4KG','BAG',900,480,432000,0,0,432000,,,
75,3,'DT99916','SAGA DETERGENT 5KG','PCS',435,599,260565,0,0,260565,,,
75,4,'DT9999','SAGA DETERGENT 10KG','PCS',100,1199,119900,0,0,119900,,,
75,5,'DT99923','SAGA DETERGENT 15KG','BAG',50,1799,89950,0,0,89950,,,
75,6,'DT9998','SAGA DETERGENT 20KG','PCS',230,2398,551540,0,0,551540,,,
75,7,'DT99911','SAGA DETERGENT 1000/12','BAG',50,1439,71950,0,0,71950,,,
76,1,'PPC003','PUNJAB BANASPATI 1KG*16','PCS',5880,64.9,381612,0,0,381612,,,
76,2,'PPC011','WALI COOKING OIL 1KG*12PAC','PCS',3493,53.1,185478,0,0,185478,,,
76,3,'PPC006','PUNJAB BANASPATI 24 PCS 1/2KG','PCS',460,53.1,24426,0,0,24426,,,
77,1,'PSS494','TRAIN NO.36 C2 P3 ','PCS',1991,28,55748,0,0,55748,,,
78,1,'PGF021','GUJRAT BLADE PETI 10 IN 1 C1 P3 ','PCS',499,90,44910,0,0,44910,,,
78,2,'PGF021','GUJRAT BLADE PETI 10 IN 1 C1 P3 ','PCS',45,90,4050,0,0,4050,,,
79,1,'PBD004','IRON EMPTY DRUM','PCS',12,3300,39600,0,0,39600,,,
80,1,'DT1006','LASHKARA DETERGENT 5KG','BAG',1,890,890,0,0,890,,,
80,2,'DW1002','TRAIN DISHWASH 120/36','CRTN',1,520,520,0,0,520,,,
81,1,'DW1002','TRAIN DISHWASH 120/36','CRTN',400,515,206000,6,12360,193640,,,
81,2,'DW1005','TRAIN DISHWASH JUMBO 180/24','CRTN',50,515,25750,6,1545,24205,,,
81,3,'DW1020','TRAIN DISHWASH 240/18','CRTN',50,515,25750,6,1545,24205,,,
81,4,'DT2023','TRAIN DETERGENT PLANT 450/12 10AD ','CRTN',80,940,75200,6,4512,70688,,,
81,5,'DT2022','TRAIN DETERGENT PLANT 225/24 10AD ','CRTN',20,960,19200,6,1152,18048,,,
81,6,'DT2036','TRAIN DETERGENT 4KG 7A.D','BAG',300,500,150000,6,9000,141000,,,
81,7,'MO1001','MUSTARD OIL 200ML/24','CRTN',10,2300,23000,0,0,23000,,,
82,1,'SCR001','MISC SCRAP ITEM','PCS',45,1300,58500,0,0,58500,,,
83,1,'RM0039','SALT POWDER','KG',50,10,500,0,0,500,,,
84,1,'DT9008','JAGMAG DETERGENT 4KG 13A.D','BAG',1,720,720,0,0,720,,,
85,1,'DT3004','DETERGENT 14A.D','KG',1000,148,148000,0,0,148000,,,
86,1,'DT1006','LASHKARA DETERGENT 5KG','BAG',1,890,890,0,0,890,,,
87,1,'DW1001','TRAIN DISHWASH 60/72','CRTN',20,484,9680,0,0,9680,,,
87,2,'DW1002','TRAIN DISHWASH 120/36','CRTN',120,484,58080,0,0,58080,,,
87,3,'DT2025','TRAIN DETERGENT 5 KG 10A.D','BAG',20,696,13920,0,0,13920,,,
88,1,'SF0021','BASE POWDER 29AD','KG',2025,235,475875,0,0,475875,,,
89,1,'DW1002','TRAIN DISHWASH 120/36','CRTN',1,520,520,0,0,520,,,
89,2,'DT1006','LASHKARA DETERGENT 5KG','BAG',1,890,890,0,0,890,,,
90,1,'PFR004','AL FIRDOUSE VERMICELLI PREMIUM C2 P5 ','PCS',1096,92,100832,0,0,100832,,,
90,2,'PFR006','AL FIRDOUSE VERMICELLI KHAKI C2 P5 LN','PCS',1320,92,121440,0,0,121440,,,
91,1,'DT2029','TRAIN DETERGENT 10KG PLANT 7AD + 2TIKKI','BAG',2,1100,2200,0,0,2200,,,
92,1,'PBD004','IRON EMPTY DRUM','PCS',24,3300,79200,0,0,79200,,,
93,1,'DT6006','TRAIN DETERGENT NO.19 25/72','CRTN',350,530,185500,0,0,185500,,,
93,2,'DT6001','TRAIN DETERGENT NO. 19 140/24','CRTN',501,900,450900,0,0,450900,,,
93,3,'DT6003','TRAIN DETERGENT NO. 19 300/12','CRTN',50,900,45000,0,0,45000,,,
93,4,'DT6005','TRAIN DETERGENT NO.19 1000/12','PCS',20,2590,51800,0,0,51800,,,
93,5,'DT5011','LASHKARA DETERGENT  NO.19 25/72','CRTN',100,530,53000,0,0,53000,,,
93,6,'DT5001','LASHKARA DETERGENT NO.19 140/24','CRTN',419,900,377100,0,0,377100,,,
93,7,'DT5008','LASHKARA DETERGENT NO.19 300/12','PCS',100,900,90000,0,0,90000,,,
93,8,'DT5009','LASHKARA DETERGENT NO.19 1000/12','PCS',25,2590,64750,0,0,64750,,,
93,9,'DT2013','TRAIN DETERGENT 5 KG 7A.D','BAG',20,570,11400,0,0,11400,,,
93,10,'DT2029','TRAIN DETERGENT 10KG PLANT 7AD + 2TIKKI','BAG',20,1080,21600,0,0,21600,,,
93,11,'DT1006','LASHKARA DETERGENT 5KG','BAG',20,820,16400,0,0,16400,,,
93,12,'DW1002','TRAIN DISHWASH 120/36','CRTN',520,470,244400,0,0,244400,,,
94,1,'PIS009','HIMALAYA SALT C4 P5','PCS',960,60,57600,0,0,57600,,,
95,1,'PBD001','EMPTY PLASTIC DRUM BLUE ','PCS',5,2500,12500,0,0,12500,,,
96,1,'DT9008','JAGMAG DETERGENT 4KG 13A.D','BAG',1,1,1,0,0,1,,,
97,1,'PMF004','MERCEDEZ UNIVERSAL BLADE BOX SMALL C/F C4 P3 LN','PCS',2457,32,78624,0,0,78624,,,
97,2,'PMF009','MERCEDES CEILING BODY JUPITER MODEL P5 C4 LY','PCS',900,76,68400,0,0,68400,,,
98,1,'PBD001','EMPTY PLASTIC DRUM BLUE ','PCS',5,2800,14000,0,0,14000,,,
98,2,'PBD001','EMPTY PLASTIC DRUM BLUE ','PCS',21,2600,54600,0,0,54600,,,
99,1,'DT1006','LASHKARA DETERGENT 5KG','BAG',1,840,840,0,0,840,,,
100,1,'DT9016','JAGMAG DETERGENT 10KG','BAG',1,1630,1630,0,0,1630,,,
101,1,'DT1058','LASHKARA DETERGENT 25/72','CRTN',1,480,480,0,0,480,,,
102,1,'DT1006','LASHKARA DETERGENT 5KG','BAG',1,850,850,0,0,850,,,
103,1,'DT1006','LASHKARA DETERGENT 5KG','BAG',1,850,850,0,0,850,,,
103,2,'DT9008','JAGMAG DETERGENT 4KG 13A.D','BAG',1,680,680,0,0,680,,,
104,1,'SCR001','MISC SCRAP ITEM','PCS',4955,42,208110,0,0,208110,,,
105,1,'DT1006','LASHKARA DETERGENT 5KG','BAG',1,840,840,0,0,840,,,
105,2,'DW1002','TRAIN DISHWASH 120/36','CRTN',1,480,480,0,0,480,,,
106,1,'RAP183','RAPER RING SOAP 4 PACK','KG',364.75,880,320980,0,0,320980,,,
107,1,'DT2013','TRAIN DETERGENT 5 KG 7A.D','BAG',5,560,2800,0,0,2800,,,
108,1,'DT9998','SAGA DETERGENT 20KG','PCS',30,2398,71940,0,0,71940,,,
108,2,'DT99911','SAGA DETERGENT 1000/12','BAG',60,1439,86340,0,0,86340,,,
108,3,'DT99910','SAGA DETERGENT 500/24','BAG',60,1439,86340,0,0,86340,,,
108,4,'DT99915','SAGA DETERGENT 35/120','CRTN',80,504,40320,0,0,40320,,,
108,5,'DT9997','SAGA DETERGENT 4KG','BAG',2070,480,993600,0,0,993600,,,
108,6,'DW7010','SAGA DISHWASH 50/36','CRTN',359,175,62825,0,0,62825,,,
108,7,'DW7018','SAGA DISHWASH 160/36 ','CRTN',400,485,194000,0,0,194000,,,
109,1,'DT9997','SAGA DETERGENT 4KG','BAG',360,480,172800,0,0,172800,,,
109,2,'DT9998','SAGA DETERGENT 20KG','PCS',24,2398,57552,0,0,57552,,,
110,1,'DT1006','LASHKARA DETERGENT 5KG','BAG',4,850,3400,0,0,3400,,,
111,1,'DT2020','TRAIN DETERGENT 1000/12 10AD','CRTN',1,1920,1920,9,173,1747,,,
111,2,'DT2014','TRAIN DETERGENT 500/24  10A.D','KG',1,1970,1970,9,177,1793,,,
111,3,'DT9026','JAGMAG DETERGENT 1000/12 18A.D','CRTN',1,2950,2950,9,266,2684,,,
111,4,'DT9027','JAGMAG DETERGENT 500/24 18A.D','CRTN',1,2950,2950,9,266,2684,,,
111,5,'DT1037','LASHKARA DETERGENT 1000/12','CRTN',1,2100,2100,9,189,1911,,,
111,6,'DW1002','TRAIN DISHWASH 120/36','CRTN',1,515,515,9,46,469,,,
111,7,'DW1008','TRAIN DISHWASH LONGBAR 180/24','CRTN',1,515,515,9,46,469,,,
112,1,'DT2023','TRAIN DETERGENT PLANT 450/12 10AD ','CRTN',100,940,94000,6,5640,88360,,,
112,2,'DT2020','TRAIN DETERGENT 1000/12 10AD','CRTN',30,1920,57600,6,3456,54144,,,
112,3,'DT2036','TRAIN DETERGENT 4KG 7A.D','BAG',162,500,81000,6,4860,76140,,,
112,4,'DW1020','TRAIN DISHWASH 240/18','CRTN',50,515,25750,6,1545,24205,,,
112,5,'DW1002','TRAIN DISHWASH 120/36','CRTN',500,515,257500,6,15450,242050,,,
113,1,'DT1006','LASHKARA DETERGENT 5KG','BAG',2,890,1780,0,0,1780,,,
113,2,'DT9008','JAGMAG DETERGENT 4KG 13A.D','BAG',1,720,720,0,0,720,,,
114,1,'PSS377','JUNGLE  NO.15 C2 P3 LN','PCS',1036,31,32116,0,0,32116,,,
115,1,'PMF009','MERCEDES CEILING BODY JUPITER MODEL P5 C4 LY','PCS',1330,76,101080,0,0,101080,,,
116,1,'DT1055','LASHKARA DETERGENT 200/24','CRTN',2,890,1780,0,0,1780,,,
116,2,'DT1053','LASHKARA DETERGENT 400/12','CRTN',2,890,1780,0,0,1780,,,
117,1,'RAP151','RAPER CHEETA DISHWASH BAR','KG',505.8,900,455220,0,0,455220,,,
117,2,'RAP194','RAPER CHEETA DETERGENT  1KG','KG',121,1025,124025,0,0,124025,,,
117,3,'RM0027','FRAGNANCE LEMON ','KG',50,2400,120000,0,0,120000,,,
118,1,'DT1055','LASHKARA DETERGENT 200/24','CRTN',150,960,144000,7,10080,133920,,,
118,2,'DT1053','LASHKARA DETERGENT 400/12','CRTN',150,940,141000,7,9870,131130,,,
118,3,'DT2013','TRAIN DETERGENT 5 KG 7A.D','BAG',100,605,60500,7,4235,56265,,,
118,4,'DW1002','TRAIN DISHWASH 120/36','CRTN',200,515,103000,7,7210,95790,,,
119,1,'DT2013','TRAIN DETERGENT 5 KG 7A.D','BAG',1,610,610,0,0,610,,,
120,1,'PPD003','BONE CHINA CUP & SAUCER DIBBI (BROWN) C4 P3','PCS',2028,40,81120,0,0,81120,,,
120,2,'PPD002','P.D CUP & SAUCER DIBBI 6 PCS C4 P3 LN ','PCS',2172,46,99912,0,0,99912,,,
121,1,'PSS370','TRAIN 6KG 2 COLOUR C2 P3 LN','PCS',972,32,31104,0,0,31104,,,
121,2,'PSS543','BRILLO NAROL NO#791 C1 P3 KHAKI ','PCS',1041,36,37476,0,0,37476,,,
122,1,'RAP155','RAPER VENUS SOAP ORANGE ADV FORMULA','KG',424.96,880,373965,0,0,373965,,,
123,1,'DT9008','JAGMAG DETERGENT 4KG 13A.D','BAG',1,680,680,0,0,680,,,
124,1,'DW0002','BAHAR DISHWASH BAR 120/24','CRTN',800,231,184800,7,12936,171864,,,
124,2,'DW2012','RING DISHWASH 120/24 ','CRTN',400,280,112000,7,7840,104160,,,
124,3,'DW2012','RING DISHWASH 120/24 ','CRTN',200,280,56000,7,3920,52080,,,
124,4,'DT1058','LASHKARA DETERGENT 25/72','CRTN',150,515,77250,7,5408,71842,,,
124,5,'DT1062','LASHKARA DETERGENT 150/24 ','CRTN',200,820,164000,7,11480,152520,,,
124,6,'DT9039','JAGMAG DETERGENT 140/48 18A.D','CRTN',110,1750,192500,7,13475,179025,,,
124,7,'DT9027','JAGMAG DETERGENT 500/24 18A.D','CRTN',75,2950,221250,7,15488,205762,,,
124,8,'DT9026','JAGMAG DETERGENT 1000/12 18A.D','CRTN',95,2950,280250,7,19618,260632,,,
125,1,'DT1006','LASHKARA DETERGENT 5KG','BAG',1,850,850,0,0,850,,,
126,1,'DT1053','LASHKARA DETERGENT 400/12','CRTN',3,940,2820,4,113,2707,,,
126,2,'DT1029','LASHKARA 4KG 7A.D+2TIKKI TRAIN','BAG',6,485,2910,4,116,2794,,,
127,1,'DT2013','TRAIN DETERGENT 5 KG 7A.D','BAG',3,560,1680,0,0,1680,,,
127,2,'DT1006','LASHKARA DETERGENT 5KG','BAG',1,840,840,0,0,840,,,
128,1,'DT1006','LASHKARA DETERGENT 5KG','BAG',1000,800,800000,0,0,800000,,,
129,1,'DT9026','JAGMAG DETERGENT 1000/12 18A.D','CRTN',5,2950,14750,4,590,14160,,,
129,2,'DW1002','TRAIN DISHWASH 120/36','CRTN',4,515,2060,4,82,1978,,,
130,1,'DT1055','LASHKARA DETERGENT 200/24','CRTN',50,960,48000,7,3360,44640,,,
130,2,'DT1053','LASHKARA DETERGENT 400/12','CRTN',100,940,94000,7,6580,87420,,,
130,3,'DT1037','LASHKARA DETERGENT 1000/12','CRTN',50,2170,108500,7,7595,100905,,,
130,4,'DW1002','TRAIN DISHWASH 120/36','CRTN',100,515,51500,7,3605,47895,,,
130,5,'DT2013','TRAIN DETERGENT 5 KG 7A.D','BAG',200,605,121000,7,8470,112530,,,
131,1,'DT9008','JAGMAG DETERGENT 4KG 13A.D','BAG',2,680,1360,0,0,1360,,,
131,2,'DT1006','LASHKARA DETERGENT 5KG','BAG',1,840,840,0,0,840,,,
132,1,'DW1002','TRAIN DISHWASH 120/36','CRTN',1650,515,849750,6.5,55234,794516,,,
132,2,'DW1015','TRAIN DISHWASH JUMBO 300/24','PCS',100,800,80000,6.5,5200,74800,,,
132,3,'DT2023','TRAIN DETERGENT PLANT 450/12 10AD ','CRTN',100,940,94000,6.5,6110,87890,,,
132,4,'DT2036','TRAIN DETERGENT 4KG 7A.D','BAG',300,500,150000,6.5,9750,140250,,,
132,5,'MO1001','MUSTARD OIL 200ML/24','CRTN',10,2250,22500,0,0,22500,,,
133,1,'DT1006','LASHKARA DETERGENT 5KG','BAG',5,890,4450,0,0,4450,,,
134,1,'DT9027','JAGMAG DETERGENT 500/24 18A.D','CRTN',50,2950,147500,0,0,147500,,,
134,2,'DT1029','LASHKARA 4KG 7A.D+2TIKKI TRAIN','BAG',300,485,145500,0,0,145500,,,
134,3,'DT2042','TRAIN DETERGENT 400/12 12AD','CRTN',30,985,29550,0,0,29550,,,
134,4,'DW9002','HAPPY DISHWASH LIQUID 500ML/12 (ORANGE)','CRTN',10,1175,11750,0,0,11750,,,
135,1,'SCR001','MISC SCRAP ITEM','PCS',400,12,4800,0,0,4800,,,
136,1,'SF0001','BASE POWDER PLANT 26 AD','KG',125,240,30000,0,0,30000,,,
137,1,'RM0027','FRAGNANCE LEMON ','KG',200,2500,500000,0,0,500000,,,
138,1,'DT2013','TRAIN DETERGENT 5 KG 7A.D','BAG',8,560,4480,0,0,4480,,,
138,2,'DT1055','LASHKARA DETERGENT 200/24','CRTN',1,900,900,0,0,900,,,
139,1,'DT2044','TRAIN DETERGENT 40KG 7AD','KG',30,4280,128400,0,0,128400,,,
139,2,'DT2029','TRAIN DETERGENT 10KG PLANT 7AD + 2TIKKI','BAG',50,1070,53500,0,0,53500,,,
140,1,'RAP207','NEELUM POWER PLUS DT 1KG','KG',442.17,900,397953,0,0,397953,,,
141,1,'DT9008','JAGMAG DETERGENT 4KG 13A.D','BAG',1,680,680,0,0,680,,,
142,1,'DW1002','TRAIN DISHWASH 120/36','CRTN',1400,475,665000,0,0,665000,,,
143,1,'DT2013','TRAIN DETERGENT 5 KG 7A.D','BAG',400,605,242000,7,16940,225060,,,
143,2,'DT2020','TRAIN DETERGENT 1000/12 10AD','CRTN',50,1920,96000,7,6720,89280,,,
143,3,'DT2014','TRAIN DETERGENT 500/24  10A.D','KG',30,1970,59100,7,4137,54963,,,
143,4,'DW1002','TRAIN DISHWASH 120/36','CRTN',150,515,77250,7,5408,71842,,,
143,5,'DW1005','TRAIN DISHWASH JUMBO 180/24','CRTN',100,515,51500,7,3605,47895,,,
144,1,'DT1006','LASHKARA DETERGENT 5KG','BAG',1,890,890,0,0,890,,,
144,2,'DW1002','TRAIN DISHWASH 120/36','CRTN',1,520,520,0,0,520,,,
145,1,'DT2029','TRAIN DETERGENT 10KG PLANT 7AD + 2TIKKI','BAG',100,1080,108000,0,0,108000,,,
145,2,'DW1002','TRAIN DISHWASH 120/36','CRTN',500,475,237500,0,0,237500,,,
145,3,'DT1058','LASHKARA DETERGENT 25/72','CRTN',50,490,24500,0,0,24500,,,
146,1,'DT1006','LASHKARA DETERGENT 5KG','BAG',1,890,890,0,0,890,,,
147,1,'PSS403','TRAIN SOAP DIE POWER 20 TIKKI C2 P3 LN','PCS',402,31,12462,0,0,12462,,,
147,2,'PSS514','BAHAR SOAP DIE POWER 20 TIKKI C2 P3 LN','PCS',398,31,12338,0,0,12338,,,
147,3,'PSS550','CC SANDALI SOAP CODE NO.20 C2 P3','PCS',1016,23.5,23876,0,0,23876,,,
147,4,'PSS087','LASHKARA 130/40 NO.17 C2 P3 LN','PCS',588,27,15876,0,0,15876,,,
148,1,'PMF016','MERCEDES PEDISTAL BODY 24'''' BLUE  P5 C4 LY','PCS',1650,88,145200,0,0,145200,,,
148,2,'PMF015','MERCEDES PEDISTAL ROD 24'''' BLUE  P5 C4 LN','PCS',1650,27,44550,0,0,44550,,,
148,3,'PMF014','MERCEDES PEDISTAL BASE 24'''' BLUE  P5 C4 LN','PCS',1650,25,41250,0,0,41250,,,
149,1,'DT1006','LASHKARA DETERGENT 5KG','BAG',1,850,850,0,0,850,,,
150,1,'DT1055','LASHKARA DETERGENT 200/24','CRTN',1,900,900,0,0,900,,,
151,1,'PAM004','CEILING BLADE PETI 10 IN 1 KHAKI PLAIN P5','PCS',30,110,3300,0,0,3300,,,
151,2,'PAM006','NEW ASIA CEILING BLADE C4 P3 (NEW SIZE)','PCS',2625,32,84000,0,0,84000,,,
152,1,'DT1055','LASHKARA DETERGENT 200/24','CRTN',600,865,519000,0,0,519000,,,
152,2,'DT1053','LASHKARA DETERGENT 400/12','CRTN',600,845,507000,0,0,507000,,,
152,3,'DW1002','TRAIN DISHWASH 120/36','CRTN',50,460,23000,0,0,23000,,,
152,4,'DT1055','LASHKARA DETERGENT 200/24','CRTN',150,865,129750,0,0,129750,,,
152,5,'DT1053','LASHKARA DETERGENT 400/12','CRTN',50,845,42250,0,0,42250,,,
153,1,'DWB003','TRAIN PITTA SADA 75/40 3KG','CRTN',200,516,103200,0,0,103200,,,
153,2,'CC0010','CC BROWN 2 TIKKI DEY 250/40','CRTN',160,1800,288000,0,0,288000,,,
153,3,'LS025','TRAIN SANDALI 1 TIKKI PAKEEZA 190/36 ','PCS',65,1354.32,88031,0,0,88031,,,
153,4,'LS026','LASHKARA SANDALI 2 TIKKI PACK 175/40','PCS',161,1386,223146,0,0,223146,,,
153,5,'LS0011','LASHKARA SANDALI 2 TIKKI PACK 200/40 8KG','CRTN',53,1584,83952,0,0,83952,,,
153,6,'LS024','TRAIN SANDLI BILAL CUP (75/40)3 KG','PCS',119,594,70686,0,0,70686,,,
153,7,'TB007','TAZGI BEAUTY PINK SOAP (90/72)','PCS',25,3060,76500,0,0,76500,,,
153,8,'TB009','TAZGI BEAUTY MOISTURIZER SOAP (90/72) ','PCS',75,3060,229500,0,0,229500,,,
153,9,'LS0009','TRAIN SANDLI BILAL CUP (125/40)5 KG','PCS',160,1025,164000,0,0,164000,,,
154,1,'DT2044','TRAIN DETERGENT 40KG 7AD','KG',30,4280,128400,0,0,128400,,,
154,2,'DT2029','TRAIN DETERGENT 10KG PLANT 7AD + 2TIKKI','BAG',50,1070,53500,0,0,53500,,,
154,3,'DT9008','JAGMAG DETERGENT 4KG 13A.D','BAG',20,675,13500,0,0,13500,,,
155,1,'DT2013','TRAIN DETERGENT 5 KG 7A.D','BAG',8,560,4480,0,0,4480,,,
156,1,'DW1002','TRAIN DISHWASH 120/36','CRTN',1,520,520,0,0,520,,,
157,1,'DT9008','JAGMAG DETERGENT 4KG 13A.D','BAG',1,680,680,0,0,680,,,
158,1,'DW1002','TRAIN DISHWASH 120/36','CRTN',500,515,257500,7,18025,239475,,,
158,2,'DT9026','JAGMAG DETERGENT 1000/12 18A.D','CRTN',50,2950,147500,7,10325,137175,,,
158,3,'DT2013','TRAIN DETERGENT 5 KG 7A.D','BAG',100,605,60500,7,4235,56265,,,
158,4,'DT1037','LASHKARA DETERGENT 1000/12','CRTN',50,2170,108500,7,7595,100905,,,
159,1,'PMF016','MERCEDES PEDISTAL BODY 24'''' BLUE  P5 C4 LY','PCS',500,88,44000,0,0,44000,,,
159,2,'PMF015','MERCEDES PEDISTAL ROD 24'''' BLUE  P5 C4 LN','PCS',500,27,13500,0,0,13500,,,
159,3,'PMF014','MERCEDES PEDISTAL BASE 24'''' BLUE  P5 C4 LN','PCS',500,25,12500,0,0,12500,,,
160,1,'PSC010','SHANDAR PIYALI CTN 100pcs C4 P3 LN','PCS',848,83,70384,0,0,70384,,,
161,1,'DW1002','TRAIN DISHWASH 120/36','CRTN',1,500,500,0,0,500,,,
162,1,'DT1006','LASHKARA DETERGENT 5KG','BAG',1,890,890,0,0,890,,,
162,2,'DW1002','TRAIN DISHWASH 120/36','CRTN',1,520,520,0,0,520,,,
163,1,'DT1055','LASHKARA DETERGENT 200/24','CRTN',4,900,3600,0,0,3600,,,
163,2,'DT1053','LASHKARA DETERGENT 400/12','CRTN',1,900,900,0,0,900,,,
164,1,'DT1006','LASHKARA DETERGENT 5KG','BAG',1,850,850,0,0,850,,,
165,1,'DT2013','TRAIN DETERGENT 5 KG 7A.D','BAG',150,560,84000,0,0,84000,,,
165,2,'DT1029','LASHKARA 4KG 7A.D+2TIKKI TRAIN','BAG',216,450,97200,0,0,97200,,,
165,3,'DT9026','JAGMAG DETERGENT 1000/12 18A.D','CRTN',10,2780,27800,0,0,27800,,,
165,4,'DT9027','JAGMAG DETERGENT 500/24 18A.D','CRTN',5,2780,13900,0,0,13900,,,
165,5,'DT1055','LASHKARA DETERGENT 200/24','CRTN',50,895,44750,0,0,44750,,,
165,6,'DT1053','LASHKARA DETERGENT 400/12','CRTN',50,875,43750,0,0,43750,,,
166,1,'DT2023','TRAIN DETERGENT PLANT 450/12 10AD ','CRTN',775,850,658750,0,0,658750,,,
166,2,'DT2022','TRAIN DETERGENT PLANT 225/24 10AD ','CRTN',600,870,522000,0,0,522000,,,
166,3,'DT2036','TRAIN DETERGENT 4KG 7A.D','BAG',1936,460,890560,0,0,890560,,,
