10095,3,'DW1002','TRAIN DISHWASH 240/36','M',100,'CRTN',
10095,4,'DW1001','TRAIN DISHWASH 120/72','M',50,'CRTN',
10095,5,'DT1002','LASHKARA DETERGENT 350/24','M',60,'CRTN',
10096,1,'DT1002','LASHKARA DETERGENT 350/24','M',38,'CRTN',
10096,2,'DT1004','LASHKARA DETERGENT 800/10','M',1,'CRTN',
10096,3,'DW9001','HAPPY DISHWASH LIQUID 500ML/12 (LEMON)','M',6,'CRTN',
10097,1,'DT1006','LASHKARA DETERGENT 5KG','M',4,'BAG',
10097,2,'DT9008','JAGMAG DETERGENT 4KG','M',6,'BAG',
10097,3,'DW1003','TRAIN DISHWASH 120/36','M',2,'CRTN',
10097,4,'DW9002','HAPPY DISHWASH LIQUID 500ML/12 (ORANGE)','M',6,'CRTN',
10098,1,'DW1002','TRAIN DISHWASH 240/36','M',408,'CRTN',
10098,2,'DW1001','TRAIN DISHWASH 120/72','M',100,'CRTN',
10098,3,'DT9002','JAGMAG DETERGENT 850/12','M',16,'CRTN',
10098,4,'DW9002','HAPPY DISHWASH LIQUID 500ML/12 (ORANGE)','M',1,'CRTN',
10099,1,'DT1004','LASHKARA DETERGENT 800/10','M',200,'CRTN',
10099,2,'DT1002','LASHKARA DETERGENT 350/24','M',100,'CRTN',
10099,3,'DT1005','LASHKARA DETERGENT 55/72','M',10,'CRTN',
10099,4,'DW1002','TRAIN DISHWASH 240/36','M',75,'CRTN',
10099,5,'DW1001','TRAIN DISHWASH 120/72','M',25,'CRTN',
